TWT,DEPTH1,CALI2,RHOB2,GR2,INDUCTION2,NPHI2,PWAVE2,,TWT3,RHOB3,PWAVE3
-457.67,428,,,,,,0,,-1189.43,2.33739996,80.94730377
-458.76,429,,,,,,0,,-1190.31,2.195199966,93.60420227
-459.86,430,,,,,,0,,-1191.19,2.25699997,88.10849762
-460.96,431,,,,,,0,,-1192.04,2.265399933,87.3565979
-462.05,432,,,,,,0,,-1193.33,1.943099976,116.0509033
-463.15,433,,,,,,0,,-1194.56,2.017699957,109.4101028
-464.24,434,,,,,,0,,-1195.98,2.047699928,106.7350006
-465.34,435,,,,,,0,,-1197.3,2.182600021,94.72389984
-466.44,436,,,,,,0,,-1198.66,2.125200033,99.83799744
-467.53,437,,,,,,0,,-1199.92,2.04189992,107.2530975
-468.63,438,,,,,,0,,-1201.1,2.021500111,109.0650024
-469.73,439,,,,,,0,,-1202.13,2.02579999,108.6893997
-470.82,440,,,,,,0,,-1202.81,2.124300003,99.91600037
-471.92,441,,,,,,0,,-1203.32,2.353199959,79.53839874
-473.02,442,,,,,,0,,-1203.83,2.360699892,78.8769989
-474.11,443,,,,,,0,,-1204.52,2.106899977,101.4654007
-475.21,444,,,,,,0,,-1205.17,1.985100031,112.3100967
-476.3,445,,,,,,0,,-1205.8,1.990499973,111.8252029
-477.4,446,,,,,,0,,-1206.36,1.84679997,124.6229019
-478.5,447,,,,,,0,,-1206.95,1.843500018,124.911499
-479.59,448,,,,,,0,,-1207.59,1.84070003,125.1647034
-480.69,449,,,,,,0,,-1208.23,1.484699965,156.8527069
-481.79,450,,,,,,0,,-1208.88,1.773499966,131.1450043
-482.88,451,,,,,,0,,-1209.47,1.91050005,118.9521027
-483.98,452,,,,,,0,,-1209.93,1.934399962,116.8255997
-485.08,453,,,,,,0,,-1210.38,1.88380003,121.3228989
-486.17,454,,,,,,0,,-1210.98,2.036299944,107.7479019
-487.27,455,,,,,,0,,-1211.65,1.907600045,119.2076035
-488.36,456,,,,,,0,,-1212.31,2.004499912,110.5832977
-489.46,457,,,,,,0,,-1213.06,1.879799962,121.6784973
-490.56,458,,,,,,0,,-1213.79,1.912999988,118.7238998
-491.65,459,,,,,,0,,-1214.51,1.931399941,117.0915985
-492.75,460,,,,,,0,,-1215.44,1.888900042,120.8725967
-493.85,461,,,,,,0,,-1216.21,1.835999966,125.5792999
-494.94,462,,,,,,0,,-1216.91,1.860800028,123.3721008
-496.04,463,,,,,,0,,-1217.6,1.982800007,112.5146027
-497.14,464,,,,,,0,,-1218.3,1.797000051,129.0523987
-498.23,465,,,,,,0,,-1218.74,1.991299987,111.759697
-499.33,466,,,,,,0,,-1219.25,2.000999928,110.892601
-500.42,467,,,,,,0,,-1219.7,1.975000024,113.2116013
-501.52,468,,,,,,0,,-1220.22,2.048399925,106.6707993
-502.62,469,,,,,,0,,-1220.72,2.003999949,110.6280975
-503.71,470,,,,,,0,,-1221.21,1.904299974,119.4974976
-504.81,471,,,,,,0,,-1221.73,1.996199966,111.3238983
-505.91,472,,,,,,0,,-1222.29,2.095799923,102.4582977
-507,473,,,,,,0,,-1223.12,1.917099953,118.3662033
-508.1,474,,,,,,0,,-1223.9,1.980399966,112.7273026
-509.2,475,,,,,,0,,-1224.78,1.973899961,113.3099976
-510.29,476,,,,,,0,,-1225.56,1.985499978,112.2771988
-511.39,477,,,,,,0,,-1226.33,1.934800029,116.7856979
-512.48,478,,,,,,0,,-1227.11,1.871799946,122.3986969
-513.58,479,,,,,,0,,-1227.85,2.010799885,110.0252991
-514.68,480,,,,,,0,,-1228.62,1.857900024,123.6351013
-515.77,481,,,,,,0,,-1229.44,2.157200098,96.98560333
-516.87,482,,,,,,0,,-1230.21,1.892400026,120.5607987
-517.97,483,,,,,,0,,-1230.93,1.91079998,118.9197998
-519.06,484,,,,,,0,,-1231.74,1.848799944,124.4432983
-520.16,485,,,,,,0,,-1232.52,2.024699926,108.7838974
-521.26,486,,,,,,0,,-1233.31,1.965399981,114.0590973
-522.35,487,,,,,,0,,-1234.09,2.063999891,105.2845993
-523.45,488,,,,,,0,,-1234.89,2.085900068,103.3315964
-524.55,489,,,,,,0,,-1235.74,2.059400082,105.6912994
-525.64,490,,,,,,0,,-1236.5,1.942700028,116.0871964
-526.74,491,,,,,,0,,-1237.35,1.92990005,117.2216034
-527.83,492,,,,,,0,,-1238.03,1.925699949,117.596199
-528.93,493,,,,,,0,,-1238.86,2.031100035,108.2171021
-530.03,494,,,,,,0,,-1239.52,2.055999994,105.9985962
-531.12,495,,,,,,0,,-1240.07,2.026900053,108.5904007
-532.22,496,,,,,,0,,-1240.51,2.063499928,105.3327026
-533.32,497,,,,,,0,,-1241.01,2.041500092,107.2912979
-534.41,498,,,,,,0,,-1241.46,1.871999979,122.373703
-535.51,499,,,,,,0,,-1241.89,1.96360004,114.2241974
-536.61,500,,,,,,0,,-1242.35,2.066499949,105.0631027
-537.7,501,,,,,,0,,-1242.87,2.098500013,102.2108994
-538.8,502,,,,,,0,,-1243.4,2.289599896,85.20240021
-539.89,503,,,,,,0,,-1243.93,2.171299934,95.73210144
-540.99,504,,,,,,0,,-1244.4,2.21449995,91.88500214
-542.09,505,,,,,,0,,-1244.85,2.161600113,96.59420013
-543.18,506,,,,,,0,,-1245.32,2.141200066,98.41480255
-544.28,507,,,,,,0,,-1245.77,2.175800085,95.33399963
-545.38,508,,,,,,0,,-1246.23,2.436700106,72.11209869
-546.47,509,,,,,,0,,-1246.8,2.250099897,88.72200012
-547.57,510,,,,,,0,,-1247.3,2.158799887,96.84490204
-548.67,511,,,,,,0,,-1247.76,2.214600086,91.87609863
-549.76,512,,,,,,0,,-1248.66,2.178200007,95.12249756
-550.86,513,,,,,,0,,-1249.53,2.309600115,83.42500305
-551.95,514,,,,,,0,,-1250.47,2.09100008,102.8854981
-553.05,515,,,,,,0,,-1251.39,2.103600025,101.7564011
-554.15,516,,,,,,0,,-1252.33,2.140700102,98.45559692
-555.24,517,,,,,,0,,-1253.29,2.142800093,98.26789856
-556.34,518,,,,,,0,,-1254.22,2.1243999,99.90910339
-557.44,519,,,,,,0,,-1255.01,2.152299881,97.42960358
-558.53,520,,,,,,0,,-1255.9,2.109699965,101.2145004
-559.63,521,,,,,,0,,-1256.85,2.108200073,101.3497009
-560.73,522,,,,,,0,,-1257.76,2.109499931,101.2369003
-561.82,523,,,,,,0,,-1258.69,1.932100058,117.0298004
-562.92,524,,,,,,0,,-1259.55,2.070300102,104.7275009
-564.01,525,,,,,,0,,-1260.54,2.06949997,104.7996979
-565.11,526,,,,,,0,,-1261.51,2.084399939,103.4667969
-566.21,527,,,,,,0,,-1262.47,2.277199984,86.30509949
-567.3,528,,,,,,0,,-1263.43,2.085700035,103.3525009
-568.4,529,,,,,,0,,-1264.39,2.031199932,108.2026978
-569.5,530,,,,,,0,,-1265.34,2.252199888,88.53220367
-570.59,531,,,,,,0,,-1266.26,2.0618999,105.476799
-571.69,532,,,,,,0,,-1266.68,2.040600061,107.3671036
-572.79,533,,,,,,0,,-1267.09,2.071799994,104.5942993
-573.88,534,,,,,,0,,-1267.59,2.043900013,107.0718002
-574.98,535,,,,,,0,,-1268.02,2.020100117,109.1925964
-576.07,536,,,,,,0,,-1268.45,2.120800018,100.2303009
-577.17,537,,,,,,0,,-1268.87,1.939299941,116.3841019
-578.27,538,,,,,,0,,-1269.18,1.92719996,117.4617004
-579.36,539,,,,,,0,,-1269.6,2.191999912,93.89050293
-580.46,540,,,,,,0,,-1270.05,2.1329,99.15650177
-581.56,541,,,,,,0,,-1270.37,2.095099926,102.5180969
-582.65,542,,,,,,0,,-1270.81,1.838199973,125.3862
-583.75,543,,,,,,0,,-1271.25,1.901800036,119.723999
-584.85,544,,,,,,0,,-1271.68,1.981099963,112.6651001
-585.94,545,,,,,,0,,-1272.13,1.751999974,133.0626984
-587.04,546,,,,,,0,,-1272.58,1.853899956,123.9865036
-588.14,547,,,,,,0,,-1272.98,1.969400048,113.7090988
-589.23,548,,,,,,0,,-1273.49,1.947499991,115.6548004
-590.33,549,,,,,,0,,-1274,2.014800072,109.6681976
-591.42,550,,,,,,0,,-1274.36,2.012000084,109.9113998
-592.52,551,,,,,,0,,-1274.77,2.073999882,104.3955994
-593.62,552,,,,,,0,,-1275.24,2.03489995,107.8751984
-594.71,553,,,,,,0,,-1275.86,1.957000017,114.8072968
-595.81,554,,,,,,0,,-1276.46,1.879699945,121.6949005
-596.91,555,,,,,,0,,-1277.11,2.284699917,85.63590241
-598,556,,,,,,0,,-1277.86,2.353699923,79.49369812
-599.1,557,,,,,,0,,-1278.55,2.405100107,74.92019653
-600.2,558,,,,,,0,,-1279.17,2.298399925,84.41739655
-601.29,559,,,,,,0,,-1279.81,1.7852,130.0993042
-602.39,560,,,,,,0,,-1280.4,1.839699984,125.2520981
-603.48,561,,,,,,0,,-1281,1.810700059,127.8355026
-604.58,562,,,,,,0,,-1281.56,1.986299992,112.2061005
-605.68,563,,,,,,0,,-1282.15,1.991899967,111.7052994
-606.77,564,,,,,,0,,-1282.77,2.066099882,105.0955963
-607.87,565,,,,,,0,,-1283.45,2.257999897,88.01709747
-608.97,566,,,,,,0,,-1283.89,2.111200094,101.0800018
-610.06,567,,,,,,0,,-1284.28,1.894000053,120.4145966
-611.16,568,,,,,,0,,-1284.65,1.920300007,118.0764999
-612.26,569,,,,,,0,,-1285.08,2.232500076,90.28530121
-613.35,570,,,,,,0,,-1285.81,2.272500038,86.7276001
-614.45,571,,,,,,0,,-1286.62,2.244600058,89.21130371
-615.54,572,,,,,,0,,-1287.57,1.888200045,120.9384995
-616.64,573,,,,,,0,,-1288.41,1.614099979,145.3336029
-617.74,574,,,,,,0,,-1289.25,1.976400018,113.0848007
-618.83,575,,,,,,0,,-1290.05,1.828799963,126.2229996
-619.93,576,,,,,,0,,-1290.74,2.145900011,97.99829865
-621.03,577,,,,,,0,,-1291.51,1.863000035,123.1776962
-622.12,578,,,,,,0,,-1292.41,1.851300001,124.2237015
-623.22,579,,,,,,0,,-1293.29,1.965299964,114.0739975
-624.32,580,,,,,,0,,-1294,1.949000001,115.5199966
-625.41,581,,,,,,0,,-1294.67,1.891899943,120.6031036
-626.51,582,,,,,,0,,-1295.37,1.74119997,134.0171051
-627.6,583,,,,,,0,,-1296.27,2.011199951,109.989502
-628.7,584,,,,,,0,,-1297.36,2.010400057,110.0593033
-629.8,585,,,,,,0,,-1298.74,1.983500004,112.4479981
-630.89,586,,,,,,0,,-1300.24,1.9727,113.4108963
-631.99,587,,,,,,0,,-1301.56,1.815999985,127.3620987
-633.09,588,,,,,,0,,-1303.04,1.958400011,114.6869965
-634.18,589,,,,,,0,,-1304.53,1.941599965,116.183403
-635.28,590,,,,,,0,,-1305.95,1.892400026,120.5596008
-636.38,591,,,,,,0,,-1307.39,1.868700028,122.6700974
-637.47,592,,,,,,0,,-1308.33,1.893300057,120.4766998
-638.57,593,,,,,,0,,-1308.97,1.903699994,119.5514984
-639.66,594,,,,,,0,,-1309.46,1.919899941,118.115799
-640.76,595,,,,,,0,,-1309.95,1.785300016,130.0960999
-641.86,596,,,,,,0,,-1310.45,1.938300014,116.4732971
-642.95,597,,,,,,0,,-1310.96,1.9375,116.5501022
-644.05,598,,,,,,0,,-1311.56,1.647300005,142.3764038
-645.15,599,,,,,,0,,-1312.07,1.916300058,118.4371033
-646.24,600,,,,,,0,,-1312.6,1.67110002,140.2635956
-647.34,601,,,,,,0,,-1313.16,1.609400034,145.756897
-648.44,602,,,,,,0,,-1313.73,1.741299987,134.0119934
-649.53,603,,,,,,0,,-1314.28,1.799000025,128.8748932
-650.63,604,,,,,,0,,-1314.83,1.815199971,127.4343033
-651.73,605,,,,,,0,,-1315.37,1.708500028,136.9342041
-652.82,606,,,,,,0,,-1315.99,1.682299972,139.2664948
-653.92,607,,,,,,0,,-1316.52,1.72329998,135.6148987
-655.01,608,,,,,,0,,-1317.05,1.719200015,135.9815064
-656.11,609,,,,,,0,,-1317.74,1.845600009,124.7270966
-657.21,610,,,,,,0,,-1318.29,1.836599946,125.5301971
-658.3,611,,,,,,0,,-1318.97,1.866600037,122.8587036
-659.4,612,,,,,,0,,-1319.7,1.701599956,137.5446014
-660.5,613,,,,,,0,,-1320.84,1.801699996,128.6358948
-661.59,614,,,,,,0,,-1322.03,2.016000032,109.555603
-662.69,615,,,,,,0,,-1323.21,1.920799971,118.0286026
-663.79,616,,,,,,0,,-1324.46,1.944800019,115.9003983
-664.88,617,,,,,,0,,-1325.71,1.873200059,122.2662964
-665.98,618,,,,,,0,,-1326.95,1.838799954,125.3332977
-667.07,619,,,,,,0,,-1328.18,1.563199997,149.8697968
-668.17,620,,,,,,0,,-1329.35,1.636399984,143.3522034
-669.27,621,,,,,,0,,-1330.52,1.693500042,138.2664032
-670.36,622,,,,,,0,,-1331.67,1.845199943,124.759903
-671.46,623,,,,,,0,,-1332.91,1.843400002,124.9237976
-672.56,624,,,,,,0,,-1334.1,1.786299944,130.0041046
-673.65,625,,,,,,0,,-1335.06,1.826400042,126.4364014
-674.75,626,,,,,,0,,-1336.01,1.735700011,134.5092011
-675.85,627,,,,,,0,,-1336.98,1.875699997,122.0470963
-676.94,628,,,,,,0,,-1338.01,1.836400032,125.5485992
-678.04,629,,,,,,0,,-1339.06,1.743000031,133.8636932
-679.13,630,,,,,,0,,-1340.34,1.866799951,122.8422012
-680.23,631,,,,,,0,,-1341.2,2.134200096,99.03980255
-681.33,632,,,,,,0,,-1341.92,2.27519989,86.48829651
-682.42,633,,,,,,0,,-1342.54,2.248399973,88.87329865
-683.52,634,,,,,,0,,-1343.17,2.163100004,96.46360016
-684.62,635,,,,,,0,,-1343.83,2.138099909,98.69210053
-685.71,636,,,,,,0,,-1344.47,2.101799965,101.9199982
-686.81,637,,,,,,0,,-1345.16,2.048599958,106.6536026
-687.91,638,,,,,,0,,-1345.76,1.914700031,118.5752029
-689,639,,,,,,0,,-1346.39,2.023200035,108.9162979
-690.1,640,,,,,,0,,-1347.08,2.01760006,109.4143982
-691.19,641,,,,,,0,,-1347.69,1.890699983,120.7104034
-692.29,642,,,,,,0,,-1348.15,2.061800003,105.4817963
-693.39,643,,,,,,0,,-1348.52,1.895099998,120.3239975
-694.48,644,,,,,,0,,-1348.91,1.993499994,111.558197
-695.58,645,,,,,,0,,-1349.35,1.96360004,114.2212982
-696.68,646,,,,,,0,,-1349.81,2.096199989,102.4151993
-697.77,647,,,,,,0,,-1350.28,1.949100018,115.5142975
-698.87,648,,,,,,0,,-1350.79,1.934800029,116.7873001
-699.97,649,,,,,,0,,-1351.37,1.840600014,125.1707001
-701.06,650,,,,,,0,,-1352.32,2.00970006,110.1165009
-702.16,651,,,,,,0,,-1353.39,2.019299984,109.2603989
-703.25,652,,,,,,0,,-1354.54,1.880900025,121.5878983
-704.35,653,,,,,,0,,-1355.59,1.858500004,123.5787964
-705.45,654,,,,,,0,,-1356.73,2.066600084,105.0533981
-706.54,655,,,,,,0,,-1357.82,1.842300057,125.017601
-707.64,656,,,,,,0,,-1358.93,1.889199972,120.8420029
-708.74,657,,,,,,0,,-1359.95,1.926900029,117.4912033
-709.83,658,,,,,,0,,-1361.07,1.90110004,119.7827988
-710.93,659,,,,,,0,,-1362.19,1.74000001,134.123703
-712.03,660,,,,,,0,,-1363.36,1.930899978,117.1302033
-713.12,661,,,,,,0,,-1364.44,2.026599884,108.6126022
-714.22,662,,,,,,0,,-1365.51,2.013600111,109.7693024
-715.32,663,,,,,,0,,-1366.67,1.978800058,112.873497
-716.41,664,,,,,,0,,-1367.83,1.718199968,136.0686951
-717.51,665,,,,,,0,,-1368.88,1.821099997,126.906601
-718.6,666,,,,,,0,,-1370.05,2.031100035,108.2104034
-719.7,667,,,,,,0,,-1371.2,1.856099963,123.7914963
-720.8,668,,,,,,0,,-1372.3,2.017699957,109.4035034
-721.89,669,,,,,,0,,-1372.87,2.038500071,107.555397
-722.99,670,,,,,,0,,-1373.49,1.912400007,118.7825012
-724.09,671,,,,,,0,,-1374,1.941699982,116.1736984
-725.18,672,,,,,,0,,-1374.45,1.957599998,114.7593994
-726.28,673,,,,,,0,,-1374.91,1.9648,114.1168976
-727.38,674,,,,,,0,,-1375.39,1.854200006,123.9580994
-728.47,675,,,,,,0,,-1376.02,2.040199995,107.4001007
-729.57,676,,,,,,0,,-1376.59,2.224400044,91.00340271
-730.66,677,,,,,,0,,-1377.04,1.947100043,115.6914978
-731.76,678,,,,,,0,,-1377.59,1.754299998,132.855896
-732.86,679,,,,,,0,,-1378.05,1.89470005,120.3569031
-733.95,680,,,,,,0,,-1378.5,1.9454,115.8399963
-735.05,681,,,,,,0,,-1379.01,1.96420002,114.1729965
-736.15,682,,,,,,0,,-1379.36,1.915400028,118.517601
-737.24,683,,,,,,0,,-1379.69,1.934399962,116.8199005
-738.34,684,,,,,,0,,-1380.02,1.938699961,116.4350967
-739.44,685,,,,,,0,,-1380.41,1.881000042,121.5782013
-740.53,686,,,,,,0,,-1380.68,1.99940002,111.0326004
-741.63,687,,,,,,0,,-1380.85,2.244999886,89.17220306
-742.72,688,,,,,,0,,-1381.17,2.236099958,89.96980286
-743.82,689,,,,,,0,,-1381.64,2.221999884,91.21910095
-744.92,690,,,,,,0,,-1382.08,2.243099928,89.34149933
-746.01,691,,,,,,0,,-1382.63,2.263600111,87.51619721
-747.11,692,,,,,,0,,-1383.17,2.236999989,89.88459778
-748.21,693,,,,,,0,,-1383.74,2.199399948,93.23419952
-749.3,694,,,,,,0,,-1384.29,2.325900078,81.97380066
-750.4,695,,,,,,0,,-1384.85,2.356400013,79.25260162
-751.5,696,,,,,,0,,-1385.43,2.334199905,81.23090363
-752.59,697,,,,,,0,,-1385.95,2.341500044,80.58599854
-753.69,698,,,,,,0,,-1386.33,2.359400034,78.99079895
-754.78,699,,,,,,0,,-1386.71,2.255199909,88.26560211
-755.88,700,,,,,,0,,-1387.09,2.357800007,79.13639832
-756.98,701,,,,,,0,,-1387.47,2.304800034,83.85140228
-758.07,702,,,,,,0,,-1387.83,2.215500116,91.79740143
-759.17,703,,,,,,0,,-1388.21,2.241100073,89.52290344
-760.27,704,,,,,,0,,-1388.61,2.251699925,88.5746994
-761.36,705,,,,,,0,,-1388.94,2.307300091,83.63159943
-762.46,706,,,,,,0,,-1389.25,2.27489996,86.51190186
-763.56,707,,,,,,0,,-1389.58,2.296700001,84.56890106
-764.65,708,,,,,,0,,-1389.89,2.387000084,76.53450012
-765.75,709,,,,,,0,,-1390.24,2.350699902,79.76869965
-766.84,710,,,,,,0,,-1391.11,2.280299902,86.03109741
-767.94,711,,,,,,0,,-1391.92,2.271399975,86.82499695
-769.04,712,,,,,,0,,-1392.77,2.26970005,86.97350311
-770.13,713,,,,,,0,,-1393.66,2.227600098,90.72350311
-771.23,714,,,,,,0,,-1394.54,2.117899895,100.4854965
-772.33,715,,,,,,0,,-1395.41,2.114099979,100.8242035
-773.42,716,,,,,,0,,-1396.26,2.196700096,93.47460175
-774.52,717,,,,,,0,,-1397.12,2.14380002,98.18260193
-775.62,718,,,,,,0,,-1397.96,2.043499947,107.1102982
-776.71,719,,,,,,0,,-1398.76,2.197499991,93.40080261
-777.81,720,,,,,,0,,-1399.57,2.170799971,95.77549744
-778.9,721,,,,,,0,,-1400.43,2.288500071,85.30169678
-780,722,,,,,,0,,-1401.29,2.420300007,73.56500244
-781.1,723,,,,,,0,,-1402.16,2.175699949,95.3463974
-782.19,724,,,,,,0,,-1403.05,2.125799894,99.78769684
-783.29,725,,,,,,0,,-1404,2.130700111,99.34529877
-784.39,726,,,,,,0,,-1404.95,2.150399923,97.5931015
-785.48,727,,,,,,0,,-1405.86,2.014100075,109.7265015
-786.58,728,,,,,,0,,-1406.79,1.975800037,113.1371002
-787.68,729,,,,,,0,,-1407.79,2.042299986,107.2145004
-788.77,730,,,,,,0,,-1408.44,2.043400049,107.1223984
-789.87,731,,,,,,0,,-1408.83,2.006900072,110.3644028
-790.97,732,,,,,,0,,-1409.15,2.078399897,104.0047989
-792.06,733,,,,,,0,,-1409.39,2.028399944,108.4552002
-793.16,734,,,,,,0,,-1409.78,2.028899908,108.4067001
-794.25,735,,,,,,0,,-1410.19,2.022300005,108.9972992
-795.35,736,,,,,,0,,-1410.6,2.068099976,104.9209976
-796.45,737,,,,,,0,,-1411.01,2.228300095,90.65950012
-797.54,738,,,,,,0,,-1411.48,2.053299904,106.2399979
-798.64,739,,,,,,0,,-1411.99,2.080499888,103.8123016
-799.74,740,,,,,,0,,-1412.45,1.939900041,116.3322983
-800.83,741,,,,,,0,,-1412.91,2.053600073,106.211998
-801.93,742,,,,,,0,,-1413.4,2.074199915,104.3768997
-803.03,743,,,,,,0,,-1413.84,2.00909996,110.1729965
-804.12,744,,,,,,0,,-1414.31,2.074500084,104.3503037
-805.22,745,,,,,,0,,-1414.78,2.019099951,109.2815018
-806.31,746,,,,,,0,,-1415.26,2.073600054,104.4283981
-807.41,747,,,,,,0,,-1415.7,2.016900063,109.4781036
-808.51,748,,,,,,0,,-1416.06,2.010099888,110.0819016
-809.6,749,,,,,,0,,-1416.52,1.883399963,121.3606033
-810.7,750,,,,,,0,,-1417.24,2.246700048,89.01860046
-811.8,751,,,,,,0,,-1418.04,2.196500063,93.49420166
-812.89,752,,,,,,0,,-1418.79,2.028100014,108.4840012
-813.99,753,,,,,,0,,-1419.52,2.178200007,95.11699677
-815.09,754,,,,,,0,,-1420.29,2.304699898,83.86209869
-816.18,755,,,,,,0,,-1421.02,2.251399994,88.604599
-817.28,756,,,,,,0,,-1421.8,2.115499973,100.7005005
-818.37,757,,,,,,0,,-1422.8,2.076699972,104.1518021
-819.47,758,,,,,,0,,-1423.83,2.155200005,97.16699982
-820.57,759,,,,,,0,,-1424.91,2.109299898,101.254303
-821.66,760,,,,,,0,,-1426.1,1.967900038,113.8386993
-822.76,761,,,,,,0,,-1427.05,2.049599886,106.5643997
-823.86,762,,,,,,0,,-1428.19,2.09649992,102.3890991
-824.95,763,,,,,,0,,-1429.56,2.226799965,90.79119873
-826.05,764,,,,,,0,,-1430.84,2.307699919,83.59220123
-827.15,765,,,,,,0,,-1432.04,2.283699989,85.72810364
-828.24,766,,,,,,0,,-1433.28,2.266900063,87.22319794
-829.34,767,,,,,,0,,-1434.59,2.279099941,86.14040375
-830.43,768,,,,,,0,,-1435.93,2.291500092,85.0326004
-831.53,769,,,,,,0,,-1437.22,2.253799915,88.39230347
-832.63,770,,,,,,0,,-1438.54,2.213999987,91.93199921
-833.72,771,,,,,,0,,-1439.95,2.192500114,93.84580231
-834.82,772,,,,,,0,,-1441.3,2.15170002,97.47899628
-835.92,773,,,,,,0,,-1442.63,2.193500042,93.7582016
-837.01,774,,,,,,0,,-1444.06,2.059999943,105.6445999
-838.11,775,,,,,,0,,-1445.66,1.963799954,114.2082977
-839.21,776,,,,,,0,,-1447.27,1.997099996,111.2372971
-840.3,777,,,,,,0,,-1448.89,2.020299912,109.1753006
-841.4,778,,,,,,0,,-1450.5,1.907099962,119.2507019
-842.49,779,,,,,,0,,-1452.11,1.886800051,121.0625
-843.59,780,,,,,,0,,-1453.73,1.866999984,122.8247986
-844.69,781,,,,,,0,,-1455.38,2.073999882,104.3908997
-845.78,782,,,,,,0,,-1456.98,2.104300022,101.697197
-846.88,783,,,,,,0,,-1458.49,2.063999891,105.2884979
-847.98,784,,,,,,0,,-1459.85,1.94630003,115.7591019
-849.07,785,,,,,,0,,-1461.32,1.975900054,113.1248016
-850.17,786,,,,,,0,,-1462.73,2.040400028,107.387001
-851.27,787,,,,,,0,,-1463.68,1.929800034,117.2340012
-852.36,788,,,,,,0,,-1464.63,2.127300024,99.65090179
-853.46,789,,,,,,0,,-1465.64,2.288599968,85.29579926
-854.56,790,,,,,,0,,-1466.66,2.239200115,89.68959808
-855.65,791,,,,,,0,,-1467.35,2.160599947,96.68569946
-856.75,792,,,,,,0,,-1467.54,2.18930006,94.1339035
-857.84,793,,,,,,0,,-1467.72,2.102799892,101.8295975
-858.94,794,,,,,,0,,-1467.92,2.141900063,98.35030365
-860.04,795,,,,,,0,,-1468.18,2.174599886,95.43890381
-861.13,796,,,,,,0,,-1468.43,2.173700094,95.51730347
-862.23,797,,,,,,0,,-1468.64,2.126199961,99.7492981
-863.33,798,,,,,,0,,-1468.92,2.128200054,99.56690216
-864.42,799,,,,,,0,,-1469.08,2.143599987,98.1989975
-865.52,800,,,,,,0,,-1469.15,2.120699883,100.2363968
-866.62,801,,,,,,0,,-1469.24,2.132400036,99.2009964
-867.71,802,,,,,,0,,-1469.39,2.115700007,100.6869965
-868.81,803,,,,,,0,,-1469.51,2.157399893,96.97579956
-869.9,804,,,,,,0,,-1469.69,2.04460001,107.0161972
-871,805,,,,,,0,,-1469.84,1.988999963,111.960701
-872.1,806,,,,,,0,,-1469.97,1.802000046,128.6072998
-873.19,807,,,,,,0,,-1470.11,1.975200057,113.1945038
-874.29,808,,,,,,0,,-1470.27,1.944000006,115.9690018
-875.39,809,,,,,,0,,-1470.43,1.825999975,126.4741974
-876.48,810,,,,,,0,,-1470.58,1.870000005,122.5549011
-877.58,811,,,,,,0,,-1470.74,2.09739995,102.3113022
-878.68,812,,,,,,0,,-1470.87,2.002899885,110.7226028
-879.77,813,,,,,,0,,-1470.96,1.993399978,111.5725021
-880.87,814,,,,,,0,,-1471.03,2.022399902,108.9848023
-881.96,815,,,,,,0,,-1471.16,1.99969995,111.0109024
-883.06,816,,,,,,0,,-1471.32,2.024199963,108.8312988
-884.16,817,,,,,,0,,-1471.6,2.001899958,110.8099976
-885.25,818,,,,,,0,,-1471.77,1.941699982,116.1725006
-886.35,819,,,,,,0,,-1471.96,1.887500048,120.9993973
-887.45,820,,,,,,0,,-1472.23,1.896199942,120.2256012
-888.54,821,,,,,,0,,-1472.46,1.888599992,120.9018021
-889.64,822,,,,,,0,,-1472.56,1.883000016,121.4000015
-890.74,823,,,,,,0,,-1472.72,1.89230001,120.5701981
-891.83,824,,,,,,0,,-1472.88,1.864599943,123.0383987
-892.93,825,,,,,,0,,-1473.03,1.729400039,135.0666962
-894.02,826,,,,,,0,,-1473.19,1.745000005,133.6828003
-895.12,827,,,,,,0,,-1473.33,1.784100056,130.1985016
-896.22,828,,,,,,0,,-1473.49,1.738700032,134.2415009
-897.31,829,,,,,,0,,-1473.69,1.643399954,142.7297974
-898.41,830,,,,,,0,,-1473.91,1.64380002,142.6938019
-899.51,831,,,,,,0,,-1474.13,2.149699926,97.65789795
-900.6,832,,,,,,0,,-1474.35,1.935099959,116.7574005
-901.7,833,,,,,,0,,-1474.74,1.881399989,121.5410004
-902.8,834,,,,,,0,,-1475.28,1.739099979,134.2098999
-903.89,835,,,,,,0,,-1475.85,1.657099962,141.5097961
-904.99,836,,,,,,0,,-1476.49,1.653499961,141.8298035
-906.08,837,,,,,,0,,-1477.13,1.697299957,137.9315033
-907.18,838,,,,,,0,,-1477.74,1.705000043,137.2462006
-908.28,839,,,,,,0,,-1478.37,1.71389997,136.451294
-909.37,840,,,,,,0,,-1479.07,1.673400044,140.0581055
-910.47,841,,,,,,0,,-1479.76,1.651800036,141.9743958
-911.57,842,,,,,,0,,-1480.16,1.667700052,140.5626984
-912.66,843,,,,,,0,,-1480.68,1.665400028,140.7713013
-913.76,844,,,,,,0,,-1481.26,1.675199986,139.8916016
-914.86,845,,,,,,0,,-1481.96,1.668599963,140.486496
-915.95,846,,,,,,0,,-1482.71,2.039599896,107.4583969
-917.05,847,,,,,,0,,-1483.46,2.209700108,92.31729889
-918.15,848,,,,,,0,,-1484.19,1.917899966,118.293602
-919.24,849,,,,,,0,,-1484.91,1.801900029,128.6154938
-920.34,850,,,,,,0,,-1485.62,1.761000037,132.2575073
